BLOCK,TIMESTAMP,TX_HASH,SOURCE,PARAMETER,ILK,FROM_VALUE,TO_VALUE,SOURCE_TYPE
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.beg,ETH-B,0,0.05,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,JUG.ilks.duty,ETH-B,0,0.06,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,SPOTTER.ilks.mat,ETH-B,0,1.3,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,CAT.ilks.dunk,ETH-B,0,50000,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,CAT.ilks.chop,ETH-B,0,0.13,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,VAT.ilks.dust,ETH-B,0,100,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,VAT.ilks.line,ETH-B,0,20000000,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.tau,ETH-B,172800,21600,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.ttl,ETH-B,0,10800,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.ttl,ETH-B,10800,21600,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.beg,ETH-B,0.05,0.03,DssSpell
11086830,2020-10-19 14:00:52,0x95c2e3708d50ab82c1e25fa86eb99cca50813a9268b6f7a6401e3f7fb0b217a9,0x96f6cd23fd450d30a12ea0d14fcecc8ae8b4bc25,FLIPPER.tau,ETH-B,0,172800,DssSpell
11243176,2020-11-12 14:00:10,0x7e7d76b9eb9df95c9bc8a3daf67bd664e46f77dcf1caf52cb4f7e5812d3f5b64,0x268c4bb57f18b04a7380e3eeeecaec377c31c850,JUG.ilks.duty,ETH-B,0.06,0.04,DssSpell
11243176,2020-11-12 14:00:10,0x7e7d76b9eb9df95c9bc8a3daf67bd664e46f77dcf1caf52cb4f7e5812d3f5b64,0x268c4bb57f18b04a7380e3eeeecaec377c31c850,VAT.ilks.line,ETH-B,20000000,10000000,DssSpell
11321544,2020-11-24 14:27:07,0xed0f5d47f19ecc2e8145b251bb79c608403b1fe3818607b1883acd982c760c1f,0x8d602692ee4b5f0ec33a22fe6547822377fdcc4c,VAT.ilks.dust,ETH-B,100,500,DssSpell
11451553,2020-12-14 14:00:17,0xa6fef881722196bbfa99dd6a50f2476a50e9e3d3e4f98bb83d2d7c89eec4621b,0x58401b64ca6b91e346c87b057254f040990c4f98,DC-IAM.ilks.ttl,ETH-B,0,43200,DssSpell
11451553,2020-12-14 14:00:17,0xa6fef881722196bbfa99dd6a50f2476a50e9e3d3e4f98bb83d2d7c89eec4621b,0x58401b64ca6b91e346c87b057254f040990c4f98,DC-IAM.ilks.line,ETH-B,0,50000000,DssSpell
11451553,2020-12-14 14:00:17,0xa6fef881722196bbfa99dd6a50f2476a50e9e3d3e4f98bb83d2d7c89eec4621b,0x58401b64ca6b91e346c87b057254f040990c4f98,DC-IAM.ilks.gap,ETH-B,0,5000000,DssSpell
11451606,2020-12-14 14:13:29,0x3916b1d2937bc6a9764d353a03071d460d62d89b783a0ed26dce22f781ab8ac5,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,10000000,14995712.93,DssAutoLine
11465202,2020-12-16 16:27:48,0x1e627ece7460d61e6454d127325f2c324704a49b9ff00cfb45f928ff9393db84,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,14995712.93,18470521.6,DssAutoLine
11470974,2020-12-17 13:40:46,0x3da2131cd71ce90a27269cf1aa484dfd851623491eee2545198ca5585a85a4d6,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,18470521.6,22480562.03,DssAutoLine
11493534,2020-12-21 0:37:27,0x79037bc316760bb90b146f763fed56b0d3fdf1bd32789241d3f7cc6d72c49960,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,22480562.03,27476531.07,DssAutoLine
11497242,2020-12-21 14:13:57,0x9b7a2173ade6ab311819a5bf75c4d882b60283d5ba2481c486550f1522674606,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,27476531.07,32205579.81,DssAutoLine
11497506,2020-12-21 15:10:19,0x8186a5ef42282848d31ef0cac1521a86ed2fd6aa36235db5c229b03018ae1d26,0x6b8b3993cfb253968894c8ecb430caf2455b51aa,JUG.ilks.duty,ETH-B,0.04,0.05,DssSpell
11501747,2020-12-22 6:58:16,0xc1f931735100bf9a0358b8ad242c77692e307a0007875d11e7e04d5f2715c0e4,0xc7bdd1f2b16447dcf3de045c4a039a60ec2f0ba3,VAT.ilks.line,ETH-B,32205579.81,34512703.17,DssAutoLine
11508865,2020-12-23 9:02:38,0x915f92f9da54e70a4f0af439b5d950934c41e4dd830c3c9711ddf713d7232300,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,34512703.17,34025974.33,DssAutoLine
11515410,2020-12-24 9:11:45,0xeb992fbe810b6863d7a4dae31a37f4a45ad8bacc0a27b7efa0a152a8d41b8b8d,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,34025974.33,36858051.73,DssAutoLine
11521852,2020-12-25 9:05:30,0x2b5c50afc69e36c5629270b660057b6e95f1a36d1ed06cbf48df1f3169fc1a58,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,36858051.73,37794987.87,DssAutoLine
11528346,2020-12-26 9:01:32,0x63042df5df210478b81de865f9ea3fc173d01f0c12172f89918e95d7f69a6a71,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,37794987.87,38209748.62,DssAutoLine
11534909,2020-12-27 9:05:20,0x560bc8adae143c41792fa23476636f38007c7768057dc5f11b9a3172a12fde91,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,38209748.62,40456039.73,DssAutoLine
11541489,2020-12-28 9:04:32,0x5f5dcd062a5a6cf54d3de68e42fb0f98e4356238990a8d857302b77dbd76bbfd,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,40456039.73,43629995.35,DssAutoLine
11547986,2020-12-29 9:02:26,0x29394bb2fc5b9921cbedc5d8d5c665f4d521fa9498af4ea60023630edf631868,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,43629995.35,45629364.9,DssAutoLine
11554468,2020-12-30 9:08:38,0x65202bc2041bd42f4a8453351990c9f9be26a79469f06eb69d3161823a254280,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,45629364.9,48335579.76,DssAutoLine
11560988,2020-12-31 9:04:08,0x9b593873bf6a77c87908cb24d6170fc9c99f6d703c594f59b65b70de5b95e0c5,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,48335579.76,49426407.38,DssAutoLine
11567466,2021-01-01 9:03:44,0x43b967baafe00c3afef3176a37f0e86ce750e0242c83328bd6d541f903c95571,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,49426407.38,49092707.8,DssAutoLine
11574049,2021-01-02 9:02:02,0x051775b9835c8bc9c858ec160a30fbc704ef2b283b5e11ae24ad28eb3e0323fd,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,49092707.8,50000000,DssAutoLine
11695278,2021-01-20 23:15:28,0xdd990ea920e70d3afe62c1c4b0e35dcfa35def1704cd03087fcd51470a4194ee,0x421b7c446f8545d98d9adcb10cdeb4a588210f8f,JUG.ilks.duty,ETH-B,0.05,0.065,DssSpell
11717388,2021-01-24 9:01:54,0x914113dbbbc736ffb27844f658120605c2bb26099150cb8736c586c58b50ecdb,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,50000000,49182788.13,DssAutoLine
11723903,2021-01-25 9:03:09,0xb65edb4f0f82efb8b06b7d00d396a82e99fc5bfb6cda3dae73a2489e0cff8b31,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,49182788.13,50000000,DssAutoLine
11734776,2021-01-27 1:03:47,0x6f5d74d2df41de7a7d89eb4363fdff29e7ac4d48b3aa11d77242c65fa6397260,0x02b288b361539462c0ab80fdc7eae53e120268c7,VAT.ilks.dust,ETH-B,500,2000,DssSpell
11863236,2021-02-15 19:25:55,0xb890e72b278bdc32d88aea68eeb358638f3c6bb12941cb29c7ea42390cfe685f,0x0825152884fbe61b0feb458af29cc4ab49972369,JUG.ilks.duty,ETH-B,0.065,0.075,DssSpell
11966359,2021-03-03 16:19:39,0xb76abfd1a4b402c6d72b1861c98e0c91037894f895feb3aba9483558a5400532,0x969b3701a17391f2906d8c5e5d816abcd9d0f199,JUG.ilks.duty,ETH-B,0.075,0.09,DssSpell
12004695,2021-03-09 14:00:39,0x004b4f56ffe371811c8d8f00c67b670234bcfcb61fb45c373e661fac2b5e58c7,0x8332fbf5494aac0f1de51f4f16110f6a82719330,FLIPPER.tau,ETH-B,21600,14400,DssSpell
12004695,2021-03-09 14:00:39,0x004b4f56ffe371811c8d8f00c67b670234bcfcb61fb45c373e661fac2b5e58c7,0x8332fbf5494aac0f1de51f4f16110f6a82719330,FLIPPER.ttl,ETH-B,21600,14400,DssSpell
12004695,2021-03-09 14:00:39,0x004b4f56ffe371811c8d8f00c67b670234bcfcb61fb45c373e661fac2b5e58c7,0x8332fbf5494aac0f1de51f4f16110f6a82719330,FLIPPER.beg,ETH-B,0.03,0.05,DssSpell
12161411,2021-04-02 17:28:33,0x6f902a60046861312cf165b41d95f108f98130d103d45811a2f8df55e7507805,0x0cf9b10fe87dc44b0307b954074faac7e756d6fa,VAT.ilks.dust,ETH-B,2000,15000,DssSpell
12328015,2021-04-28 9:07:45,0x7094b821325d536d746147efd57980dc84fd91706bfe01281dce7e4a9867539a,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,50000000,41657722.48,DssAutoLine
12334672,2021-04-29 9:59:12,0x706c20c8ae70b6e14df163acee35ce53ac77e157dea680db776df73b12244356,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,41657722.48,43150698.59,DssAutoLine
12335764,2021-04-29 14:01:44,0x7674bbc73ed05a0855d7f00975256f90ad5bc736e8cf7f91267e3c1a91b832bb,0x961eee551d0fe5ff8b88db5441875564ac967f09,JUG.ilks.duty,ETH-B,0.09,0.1,DssSpell
12341151,2021-04-30 9:57:08,0x727dda67f6569c75d7360043674d990ea87e34d34dc8a1379d5906f6fd9ae88c,0xd5a63a56c790c67e3f92bce5076dc464f98c6df1,VAT.ilks.line,ETH-B,43150698.59,41427844.25,DssAutoLine
12343997,2021-04-30 20:38:07,0x222b6d35747dd5637aa6088345abbcece2336cddca914bc77e866d96eb17b48f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41427844.25,41533654.38,DssAutoLine
12347439,2021-05-01 9:25:13,0x409f40150f4c1ae3298662d3f754585036c582d4b746a20c4264d191d4eb5c66,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,41533654.38,42141859.2,DssAutoLine
12353861,2021-05-02 9:04:57,0xb1ad7aca823d414056b160d964f99ad87a0b8b76980e309ef45d19460aba6cd3,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,42141859.2,40950579.26,DssAutoLine
12360268,2021-05-03 9:01:48,0xcc706eef9074afc699301fd1c0c3c605fc5b8ca99e527ff2a2cd3931a737ef2b,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40950579.26,44302431.12,DssAutoLine
12366850,2021-05-04 9:04:47,0x1973d6930cbaadc1a68a1ef54167ab47c5c3f062a3d91ba0d7b162ab33e4632f,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44302431.12,47576387.15,DssAutoLine
12373395,2021-05-05 9:22:30,0xc00b6b1e1ac2a68ba0d0355a47f2a76c80d9c384b47beab43c36225788738d92,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47576387.15,47599323.78,DssAutoLine
12379859,2021-05-06 9:17:04,0x30bd2b610b89169d004d1752d29330f370635aab1cf3aa2f04a44eadb353a435,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,47599323.78,50000000,DssAutoLine
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,DOG.ilks.chop,ETH-B,0,0.13,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,CLIPPER.cusp,ETH-B,0,0.4,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,CLIPPER.tail,ETH-B,0,8400,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,CLIPPER.buf,ETH-B,1,1.3,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,CLIPPER.chip,ETH-B,0,0.001,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,DOG.ilks.hole,ETH-B,0,8000000,DssSpell
12381609,2021-05-06 15:45:10,0x42e122bb5c4addef1bd8c74402178ac982ef813d72c7f846743efd6f8b3cd092,0x3baab03c225eb9033fc6b73c16d310d56afa922f,CLIPPER.buf,ETH-B,0,1,DssSpell
12457593,2021-05-18 9:39:48,0x56e6e354f32a283165c4486e4bee750c5ca93f47bef7c5e2c289bb83d24b54d9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,50000000,49963354.15,DssAutoLine
12463875,2021-05-19 9:03:06,0x403516275d4582161c9e2e75aee7e9cde0d4d4ee5e83edc7bb9dfd77be404e00,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,49963354.15,50000000,DssAutoLine
12555492,2021-06-02 14:00:57,0x229fa6d09394954244849e24a442c1a7af5059cd45c8639c9cb7c20ac331b27c,0x671ea626229f829eb711ffa141734d211beb66a7,CLIPPER.tip,ETH-B,0,300,DssSpell
12650687,2021-06-17 7:43:18,0xb9c67360e89dfdb3bdd1e25779b3053c024cc091e0af3f6be6197ca0f1c0f4b1,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,50000000,46952402.11,DssAutoLine
12653926,2021-06-17 19:47:41,0x11c3061c948408507c94ebb6c7903091ff6a75b8f82a88375743e502bb6a261c,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,46952402.11,45573705.31,DssAutoLine
12660376,2021-06-18 19:41:58,0x2ad2bf61d302093e7bd35d020460b7a98ab4bf2078d9ffc6175c9af5e71a9669,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,45573705.31,43002420.74,DssAutoLine
12663528,2021-06-19 7:38:54,0xa1de62ca932ba8a2f3dea0b5b5ae3ebee1c10fc50d5cb3476072bdd568fb6e18,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,43002420.74,38998440.04,DssAutoLine
12666729,2021-06-19 19:39:20,0x2754809a2e44a9b384d8eb70e239cbaa9c337de632ebee484a4ed9dfb53ffea5,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,38998440.04,39697284.17,DssAutoLine
12673166,2021-06-20 19:44:45,0xb26f1b9352d0bf19b92befd3e0531180294eed2f0201474ffd0aee3a584574cf,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,39697284.17,38619628.75,DssAutoLine
12676380,2021-06-21 7:44:33,0xe771d09c8890469aeb41589648796df6b60720ddc53b2f934e2469095669d9f3,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,38619628.75,40275529.58,DssAutoLine
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,JUG.ilks.duty,ETH-B,0.1,0.09,DssSpell
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,DC-IAM.ilks.line,ETH-B,50000000,300000000,DssSpell
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,DC-IAM.ilks.gap,ETH-B,5000000,10000000,DssSpell
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,DC-IAM.ilks.ttl,ETH-B,43200,28800,DssSpell
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,DOG.ilks.hole,ETH-B,8000000,15000000,DssSpell
12678048,2021-06-21 14:05:59,0x3795ff4554132ebfd4906cb83b897038c09f98c178eec6a830c86942f620ff87,0x1db8b702416d3174dc2f5b12287383ab693f894f,CLIPPER.buf,ETH-B,1.3,1.2,DssSpell
12679576,2021-06-21 19:39:50,0xc2a03f52d3822dac8ae3c9daa8e55551507af76b3014bf27ffb4fdd9b25dd4e6,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,40275529.58,45853632.33,DssAutoLine
12682748,2021-06-22 7:38:45,0x84bb2c4ad9788eb1c134dadd9eea03ca7b8f846a5fd3f4e2f015349efd093f63,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,45853632.33,44931133.45,DssAutoLine
12685956,2021-06-22 19:39:47,0x39eb58035f4f40074fa4f67d5bf09a330ad26023d412f456f5c776537fbb7c5c,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,44931133.45,36668976.21,DssAutoLine
12689126,2021-06-23 7:39:14,0x007a955b19589b4e607c84a4e80f52223e2c81067febaffb3b97ef2adc922472,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36668976.21,36174757.12,DssAutoLine
12692339,2021-06-23 19:45:26,0x36847dee6a6af2136519c7dcdbdb31c2d1dbabce54b76ad54a066cac8937f32d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36174757.12,36165877.61,DssAutoLine
12695613,2021-06-24 7:47:02,0x5251e82babd2a929fc628d272c32903630eb1955d81f0f59f8171c98fc02c2bb,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36165877.61,36234382.68,DssAutoLine
12698801,2021-06-24 19:47:58,0xb6e90d4cbf2fabb2ed050a621768093bcc06481cacfbaf7a52aaa2694a89efa6,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36234382.68,36347781.49,DssAutoLine
12702015,2021-06-25 7:41:32,0xf51d2a09ac4aeeb10bf42fa5ed9126883931bf497338b572e719a0ea6b4e2824,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36347781.49,35825770.94,DssAutoLine
12705142,2021-06-25 19:41:35,0xdb66ebc869ff75884120c117d39dde8a910f27a40bdd4e1169b3c10ccaf6201d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,35825770.94,36451679.15,DssAutoLine
12708388,2021-06-26 7:44:17,0x32745b4b7af4222dd69b5cde92f4f4ef75382c6f338fd7b9d3162d07fa34c7a5,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36451679.15,37275200.14,DssAutoLine
12711560,2021-06-26 19:39:52,0x72d34fd6ea22cc2d0268429413774095e2868f0a519fec216a9e82753fd6e2f3,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,37275200.14,37399703.23,DssAutoLine
12714835,2021-06-27 7:40:31,0x9353f70db0832b7e138b598bb6b4229557a400bf7a80fb9d09f323db341fc5b9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,37399703.23,37361327.78,DssAutoLine
12718009,2021-06-27 19:38:17,0x48fd5a0f69663de0789ed42b5a1dc61bea8dae888a7e398307c9a26c849aa618,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,37361327.78,37608003.92,DssAutoLine
12721247,2021-06-28 7:39:10,0xb7400d7b24608967bed8adcd390acf3514d863245bbac21cf8e95505a3d9c570,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,37608003.92,37494162.4,DssAutoLine
12724436,2021-06-28 19:42:14,0x0dba9d550c76fda3d8f9c2c0d5ae2afef283aeb1700a6883af76e2c7cf749c04,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,37494162.4,35399368.8,DssAutoLine
12727737,2021-06-29 7:45:29,0xf218a57b290b87b95a5f94fd41b83f25836a1ff3bf28cfb7eed648ee9a3518bd,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,35399368.8,32157062.1,DssAutoLine
12730859,2021-06-29 19:39:06,0xe93abe9f23aa8ff9574651a953d17b7c2abb02eb08a8044906e91c3f8cf2eefa,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,32157062.1,31683415.47,DssAutoLine
12734206,2021-06-30 8:16:08,0x46310ef0f8714b71f36beafa941530b557d672d2cf5b568c18acb53a95d43e51,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,31683415.47,33168833.34,DssAutoLine
12737370,2021-06-30 19:47:50,0x07364c092c5376d0311e7392e2cb47030770711d5c1bafbcb403e249e2548e99,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,33168833.34,34314136.79,DssAutoLine
12740504,2021-07-01 7:46:18,0xc05474f26ccc0f1285f051c0a59e81ce4e38010673fcedde39cbb57773f5275d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,34314136.79,32370840.73,DssAutoLine
12740981,2021-07-01 9:40:08,0xf5a9658613f6cab1d575427f417915ffc619cf1bf92e698da1c273f22801d524,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,32370840.73,32358004.14,DssAutoLine
12743191,2021-07-01 17:40:28,0xfcba3747f1f5bc49ef394acdd0811bd48300d5e34df6e5041d202a5f14690883,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,32358004.14,34937921.65,DssAutoLine
12745331,2021-07-02 1:46:05,0x685a038beb16fab30aec5c113a319c3896133b57e7f190c8f8435d1155476325,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,34937921.65,34647969.4,DssAutoLine
12747433,2021-07-02 9:43:01,0x0700bda8c02c8fdfeaea574f0db8d663579782e822c05ef9966b43f2d6fde7e1,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,34647969.4,34693245.99,DssAutoLine
12749653,2021-07-02 17:44:43,0x7584116d9fb7465dd59913bf227dbdba5dbcc4e4a91258cba13ff9720baa1a47,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,34693245.99,35895268.89,DssAutoLine
12753883,2021-07-03 9:49:19,0x3aa6f1d21473a8db11afc6aaf7e21bafea5edd55f4fd406aac9ec5bfaa8a23f9,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,35895268.89,36483338.66,DssAutoLine
12755879,2021-07-03 17:15:44,0x6d6928beab71c8ac2ec9a694caea67abf9fe6655ce09a37c4bc02a3a69894266,0xd498e7dee467d1eb6ed3933e579c427e168b6e6c,VAT.ilks.dust,ETH-B,15000,30000,DssSpell
12758192,2021-07-04 1:45:49,0x213a1a855d7d4ee487d27910baced5226b632b09c47141e8ab65aca0c8d379a8,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36483338.66,36548036.68,DssAutoLine
12762436,2021-07-04 17:40:52,0xa65ea91e4970565297b30a7d72e06a1aaa6b7064489b4105194c8e69cbe24d2d,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36548036.68,36972389.47,DssAutoLine
12766741,2021-07-05 9:42:16,0xf12db2baa776c25164e0458675957d7b1e700f510bad36c03b882938ad2f7063,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,36972389.47,39012155.4,DssAutoLine
12768924,2021-07-05 17:49:45,0x79bbb9b2ed4a591e7feccf0d18604d4c6c657ab998891a102a77ba6e5e259d1e,0x315ba6fbd305fcc41d0febe6698c4144c903c24a,VAT.ilks.line,ETH-B,39012155.4,41129307.06,DssAutoLine
