BLOCK_NUMBER,BLOCK_TIMESTAMP,TX_HASH,ORIGIN_FROM_ADDRESS,ORIGIN_TO_ADDRESS,EVENT_INDEX,VAULT_NUMBER,COLLATERAL_TYPE,URN_ADDRESS,DEBT_TO_COVER_AMOUNT,COLLATERAL_LIQUIDATED_AMOUNT,DAI_REPAYED_AMOUNT
12327849,2021-04-28T08:34:14Z,0xf906865ce1a99d580b200fa03a109eb16f3900b9fb921c391c4c12f60e68aba8,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,93,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327821,2021-04-28T08:29:04Z,0xa98a6e0257c8f7aa70fbcc3c3f4e4d9bd930ca53815362ac84ee91dd496d6d49,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,132,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327883,2021-04-28T08:39:30Z,0x1c5781ec4f618142336184684759a978ce231ecc5730e6dbff520b7b1e495ada,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,51,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64517,22.1692366,44247.78761
12327861,2021-04-28T08:36:06Z,0x84f9122d451cb3350da48016f4391cd837ca32bc96031878fbabcdc37cc791d8,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,84,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66904,22.16924896,44247.78761
12327779,2021-04-28T08:19:28Z,0x28099c255c83670838b39925add6a9a03055c76c7c5e0d78c8142a4303d97177,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,44,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78581,22.16930942,44247.78761
12327929,2021-04-28T08:48:49Z,0xc7d2d499d27eda45b6a5c4a0595b448d66f3c1e4ce6713268949ef19650a5477,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,12,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57976,22.16920274,44247.78761
12327849,2021-04-28T08:34:14Z,0x8e4dd3eabe597682c126346f1a474f9e2c5d59874d5781f2b4a3e606b0140da0,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,123,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327956,2021-04-28T08:55:02Z,0x925ecd7d9f297c482c38c28ae6be2b0cda2eebca9571ff5a36b5dfc16a00fa08,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,131,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53612,22.16918014,44247.78761
12327956,2021-04-28T08:55:02Z,0x86b8e32d4c7e51304f4f7f541e1ede24ba4eae9f6c2327347b53a23305f90c8f,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,69,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53612,22.16918014,44247.78761
12327877,2021-04-28T08:38:51Z,0x416a67f7381a38751a4f2b6dbb5a2f092d876e920e7071ce89cc18cf67c4253a,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,21,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64973,22.16923896,44247.78761
12327860,2021-04-28T08:36:01Z,0x710d2f29a40ed56e420747fd3bda4f5c0142b79c2934e624560759dd744310f2,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,9,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66962,22.16924926,44247.78761
12327853,2021-04-28T08:34:52Z,0x687782c10d09e1b5830d2c631a28949777d26af23f34406be7f11041a3d67262,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,87,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327910,2021-04-28T08:46:46Z,0x7ab6d8184d893a589e15c3de94a8e68bd4646edb9fe4eb74b6919f26411ae10b,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,15,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.59415,22.16921019,44247.78761
12327853,2021-04-28T08:34:52Z,0xb2e004e82eaae4c478f0304c8bb94eeda45ed0dc21e50c74e89fd5ac17f72b1b,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,52,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327833,2021-04-28T08:31:34Z,0x473b577dd2a2ebc47cc6f05e1e329d152ce48aad8d50a01c91b82f42b3519131,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,26,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327805,2021-04-28T08:25:27Z,0xfc9eccb8f6bb005eeb0b9df1eb2edc705e300848d55dc8b4a08579457181dc04,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,14,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.74381,22.16928767,44247.78761
12327851,2021-04-28T08:34:46Z,0x7d9d633500e33ac3ef1af3fabd43ed2a79641e7571e0544022137279cdefb9bd,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,9,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6784,22.16925381,44247.78761
12327940,2021-04-28T08:51:25Z,0x78caca6fbd4118700362d888220e97292448f15259ae831dcef114b6e811a5a7,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,50,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.56151,22.16919328,44247.78761
12327843,2021-04-28T08:33:23Z,0x572d9979e2030b987b57e941f07b027d6b44d383a87aaa552627b5a078c76e8c,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68811,22.16925883,44247.78761
12327849,2021-04-28T08:34:14Z,0x7de4a57ac42d79b37fa4252a9fc9b8698e8e18daebaa2bceb4029a70df0cd2e6,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,98,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327883,2021-04-28T08:39:30Z,0x3497409b01af7ecfd212035d6960328ec4040610aeeb21c3c005850aaf172424,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,42,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64517,22.1692366,44247.78761
12327862,2021-04-28T08:36:26Z,0x640d95a017f0aca20b6be900fd89b711e249f1e490c047bb0dee68eb05ed387b,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6667,22.16924775,44247.78761
12327833,2021-04-28T08:31:34Z,0x515feb44bc7ea96df87985d250c4784d0454d7e5a99685306ff3a4c8f71df8be,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,41,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327849,2021-04-28T08:34:14Z,0x94c4457d39c6f4af3d0a1d7fed56bd49bb626e802a874d92338311a7878a77ac,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,133,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327853,2021-04-28T08:34:52Z,0x8cdcf707ed0b20fb83e9f33943c64246e668ea6dee8b02ef77bd6379aba439df,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,77,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327872,2021-04-28T08:37:30Z,0xad7d27777e3c79314c588b93e8bf64f1fda74423606ceb04691a3ad8c7fb4169,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,51,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327763,2021-04-28T08:15:46Z,0x6afce87e7a91d0c399f5fa23c0f754ae82c9789578c5114421b76e32249949b3,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,44,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.81179,22.16932287,44247.78761
12327853,2021-04-28T08:34:52Z,0xfbfdd4cf46240bac5ed690b05197c7c73c3744f59b7a02585ca73ccac3dbf611,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,92,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6777,22.16925344,44247.78761
12327870,2021-04-28T08:37:18Z,0x6c59aaca78f58515d478a730c08a8abea8d245e623d58381583d2ef831bdc6a6,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,39,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66061,22.1692446,44247.78761
12327858,2021-04-28T08:35:44Z,0xddfa58585be07d587d470a30a9bb5194c41aeb4feefca50fe56eb24694c689c4,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,57,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67161,22.16925029,44247.78761
12327949,2021-04-28T08:53:56Z,0x0fa9fc01e6e8e8393a6afb99c5b587d9d1c225ec103e31bb5165f3b260a14e4d,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,23,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.54384,22.16918414,44247.78761
12327849,2021-04-28T08:34:14Z,0xe07557d0b7a7c55d7cd9a843d39fd18f987615f5c9a7bb26a72a0b61bad43b26,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,83,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327725,2021-04-28T08:06:54Z,0xecc3abaad43885a5bc5e3a6c3201b969f9149fa803fb6d74f95ad337a6cdd1c1,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.87404,22.1693551,44247.78761
12327948,2021-04-28T08:53:31Z,0xb4f3af4ccfb4f63c0dc174482a41417bd2d0dcb2aa48204e8dd93619814a638a,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,62,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.54676,22.16918565,44247.78761
12327857,2021-04-28T08:35:36Z,0xbcf76a18c193fac3e530cf49f58c837c5b38af8c11007e9e44be251aafb089f5,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,35,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67255,22.16925078,44247.78761
12327872,2021-04-28T08:37:30Z,0xeb45e186cf598d578ad5e961eb41cbfb1361675938e184850effc07198f912cf,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,36,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65921,22.16924387,44247.78761
12327857,2021-04-28T08:35:36Z,0x7246b6ac143155be659e8dca64800183afb1ef07a3f3102267faf9a2d74f68f9,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,21,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67255,22.16925078,44247.78761
12327762,2021-04-28T08:15:36Z,0xc54fa2e78be411e81aef3726a3a8c420395bc8fd3966a33766054516ad01ba37,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,43,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.81296,22.16932347,44247.78761
12327897,2021-04-28T08:43:08Z,0x3621f3ce2d44e426f0c9d761f090526cd1858c7c8d7c5b4994299520e541ad40,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,14,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.61966,22.16922339,44247.78761
12327824,2021-04-28T08:30:23Z,0xf813313eb386a232bbbed3ba5f2f62c0976f7ec104b90e5b0a35c3f38e5fee7f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,18,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70917,22.16926974,44247.78761
12327711,2021-04-28T08:04:22Z,0x2de321802545dc272e9942a152595400c1a36efb159870c26b168d7f5994ed3c,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.89183,22.16936431,44247.78761
12327873,2021-04-28T08:37:48Z,0x73bf50156cb8620ace92a271fff397b2bb5297b7733208d42a2b66a923f4df53,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.6571,22.16924278,44247.78761
12327849,2021-04-28T08:34:14Z,0x66666e7219539ef90cfb94d97257128f456a78e7a7d50863734837c8cbe6306d,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,54,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.68214,22.16925574,44247.78761
12327821,2021-04-28T08:29:04Z,0x64ef0241a843dd1a1976ca20f6674f5cc7f0193d9c7232399d541d0cc1c3abb8,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,71,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.71842,22.16927452,44247.78761
12327930,2021-04-28T08:49:04Z,0xfbda4b0c58b5d235e3cf99f26ef9cef04f837adf9401b50264bea7b244f6943b,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,32,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.57801,22.16920183,44247.78761
12327855,2021-04-28T08:35:14Z,0xa83143528435da16013e2bee4de6720dc7ecfbd8b366db16a6b60f4878354f31,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,28,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67512,22.16925211,44247.78761
12327837,2021-04-28T08:32:14Z,0xfccbc73c2f4590f1db82d88c59582e27157b49c3606c820860200a2f31bd39f4,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,91,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69619,22.16926301,44247.78761
12327889,2021-04-28T08:42:02Z,0xe1c5f11fd99187e89d9d7dd2ae480e21d5afd01b7be52166e3530e567c9aab6a,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,95,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62738,22.16922739,44247.78761
12327857,2021-04-28T08:35:36Z,0xbd3f431551ba9fdd8edead29ff2f144e24665a7f9badefbe3ba84682ab9435a5,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,40,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.67255,22.16925078,44247.78761
12327886,2021-04-28T08:40:16Z,0x90daaf4065aab4a6cf99d0031eac6850ce8f840a824c2e8017249449cdee1f91,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,151,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63979,22.16923381,44247.78761
12327861,2021-04-28T08:36:06Z,0xd63d2b7fd58fd694a4a5b8eefa3dad4e5e9392c6901c314fdd34382ed762eb32,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,79,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66904,22.16924896,44247.78761
12327722,2021-04-28T08:06:17Z,0x80f5c1d01e3bd33ef9976bffe30c4d1733b4196dd7a90bcc5c09af5e6acb7f80,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.87837,22.16935734,44247.78761
12327887,2021-04-28T08:40:59Z,0x65c1de9da66d95403855116ddcd352c5c9bb1d9f3437a5133fd5739779895ac6,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,128,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.63476,22.16923121,44247.78761
12327913,2021-04-28T08:46:59Z,0x2b0d8e101fd1efd2b4803767e32a0e09587971d0931ec4d9d09bed51f01b19ab,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,17,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.59263,22.1692094,44247.78761
12327960,2021-04-28T08:55:41Z,0x6b12b11a18381da85b541fe507ce9b1ca3b9ce8fc7201237d11e8888ec384ccf,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,91,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.53155,22.16917778,44247.78761
12327876,2021-04-28T08:38:19Z,0x0321c021dbcd85ebe643966087a71877497735151ddbacf0dc1e66c795e81844,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,57,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.65348,22.1692409,44247.78761
12327702,2021-04-28T08:01:16Z,0x8ada8e4637f261b7a79b2428e07724be254a6ec01708f9bcf55d557044d1276e,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,8,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.91359,22.16937557,44247.78761
12327943,2021-04-28T08:51:58Z,0x0b99eaa4041ad34c30819e6ebaf498ff3e048eb0f594da49d8775d2c8bc0f530,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,62,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.55765,22.16919129,44247.78761
12327838,2021-04-28T08:32:56Z,0x8bf05073131399040cc677a440af4f2165c64fea23e5a88f6da2de2c5497ab42,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69127,22.16926047,44247.78761
12327759,2021-04-28T08:14:37Z,0xdc3b0f3c22830a4156b3767721aa57e7779943ed26f87aff4bf17ba0216b46d6,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,82,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.81986,22.16932705,44247.78761
12327968,2021-04-28T08:56:56Z,0x08813bf12fad60c812a9131e3d7cc3b2b33230ba4e2b109f17572eab4e99916c,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,46,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.52278,22.16917323,44247.78761
12327904,2021-04-28T08:45:14Z,0x90e25f4713ea5ec11169c42d92aecd85f39b9e4411e18086a4cf255ac6546e6f,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,21,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.60492,22.16921576,44247.78761
12327781,2021-04-28T08:19:48Z,0x96beedd91d51f3a775a430c058206d65c6581ecc498751d0da58b3736dd556c8,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,92,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78347,22.16930821,44247.78761
12327790,2021-04-28T08:21:26Z,0xd4ca2496067af3bcb43203ee5883f45ef9a137d7a86ed07ec1e1b08498e1c5ae,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.77201,22.16930227,44247.78761
12327830,2021-04-28T08:31:12Z,0xb1a19d6f58bf7c109ae98c60319bd7e67ca0267f8883ea41de7568de33def76d,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,13,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70344,22.16926677,44247.78761
12327717,2021-04-28T08:05:45Z,0x404cf0999003f2bfd6d149389feeb0d7c537a713a83e7bae64ec5bc8e6476e11,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,10,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.88211,22.16935928,44247.78761
12327816,2021-04-28T08:28:24Z,0x616d222b098ad7a358aacb36b33dbd35131be477805c5104b1e7a8c1de80281c,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.7231,22.16927695,44247.78761
12327865,2021-04-28T08:36:51Z,0xe8a06d94285a868231bbbb34a60599d6a896bd8d8c8642f5c03255bc8ff83f7f,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,29,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.66377,22.16924623,44247.78761
12327834,2021-04-28T08:31:50Z,0x58535f4eb7fd657c4a3641eb32530387da9915f287dfd27b2ab59bf8411e6553,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,59,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69899,22.16926447,44247.78761
12327889,2021-04-28T08:42:02Z,0x5306a0bfc9f70099c331440f48a19e3cfe4ea953ff21f0a2ae7057e48122a09b,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,70,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.62738,22.16922739,44247.78761
12327884,2021-04-28T08:39:35Z,0x60a33ca3a2c944156b9edbea81eb4b97cdd40f54a611e6efdb09881f408d8033,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,22,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.64458,22.1692363,44247.78761
12327776,2021-04-28T08:18:53Z,0xc94452604ef2e5f24aeb57f2284b7361802ebd530cab4144eb9e87c402e28369,0xa8162ebe6170d30219e0e251fca451d454c19f98,0xa5679c04fc3d9d8b0aab1f0ab83555b301ca70ea,80,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.78991,22.16931154,44247.78761
12327833,2021-04-28T08:31:34Z,0x538cd4c56346b5cd32613c6eab86d03de803b84b1fb9fe30d8adb42b4c8035ae,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,12,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.70087,22.16926544,44247.78761
12327798,2021-04-28T08:23:41Z,0x0824292951c9ab4c9aad43e9b81923fcfcaaf01c74e87d7cb326eb853a964e50,0x7a6ea19cdd0b2962aaf87fa8e2e4593d4030fd4c,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,31,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.75621,22.16929409,44247.78761
12327834,2021-04-28T08:31:50Z,0xb1c6e976b7b7ebab9dc8e03e83d4aec29dd0768c5b20a5d0ff88c81b4b117acc,0x1acb45ed8939f76d110aa0e16bb57cac548e5af0,0x999ac4018e4b6ac38f575ccf728a85e11e0e2bbd,36,21348,ETH-B,0x8de952e01ac7d6341ff016ee76a97fc884880502,42818.69899,22.16926447,44247.78761
